"uuid","page_id","page_condition","rt","adjust_rt","scrolling_time","num_words","correct_rate","img_width","age","device","dyslexia","education","gender","language","retake","dyslexia_bin","english_native","Flesch_Kincaid","speed"
"0d304788-a11c-471d-900e-323afd0cc99d","1-1",0,64803,61384,3419,324,0.666666666666667,1438,23,"desktop",0,"college",0,"Other",0,0,"N",9.6,316.694904209566
"0d304788-a11c-471d-900e-323afd0cc99d","3-1",1,27268,25948,1320,106,1,1438,23,"desktop",0,"college",0,"Other",0,0,"N",11.081,245.105595806999
"0d304788-a11c-471d-900e-323afd0cc99d","2-2",0,38994,38452,542,166,0.666666666666667,1438,23,"desktop",0,"college",0,"Other",0,0,"N",7.638,259.024238011027
"0d304788-a11c-471d-900e-323afd0cc99d","1-2",1,79496,75921,3575,383,1,1438,23,"desktop",0,"college",0,"Other",0,0,"N",10.485,302.683052119967
"0d304788-a11c-471d-900e-323afd0cc99d","3-2",0,31719,30402,1317,120,1,1438,23,"desktop",0,"college",0,"Other",0,0,"N",10.697,236.826524570752
"0d304788-a11c-471d-900e-323afd0cc99d","2-1",1,41168,39840,1328,145,1,1438,23,"desktop",0,"college",0,"Other",0,0,"N",8.337,218.373493975904
"0d84e944-f2f1-4a68-8fc5-719111349ddd","1-1",0,35134,26701,8433,324,1,1438,NA,NA,NA,NA,NA,NA,1,NA,NA,9.6,728.062619377551
"0d84e944-f2f1-4a68-8fc5-719111349ddd","2-1",0,16943,4252,12691,145,0.666666666666667,1438,NA,NA,NA,NA,NA,NA,1,NA,NA,8.337,2046.09595484478
"0d84e944-f2f1-4a68-8fc5-719111349ddd","2-2",1,6363,6211,152,166,0.666666666666667,1438,NA,NA,NA,NA,NA,NA,1,NA,NA,7.638,1603.60650458863
"0d84e944-f2f1-4a68-8fc5-719111349ddd","1-2",1,17327,5126,12201,383,0.666666666666667,1438,NA,NA,NA,NA,NA,NA,1,NA,NA,10.485,4483.02770191182
"0d84e944-f2f1-4a68-8fc5-719111349ddd","3-2",1,15376,10740,4636,120,0.333333333333333,1438,NA,NA,NA,NA,NA,NA,1,NA,NA,10.697,670.391061452514
"0d84e944-f2f1-4a68-8fc5-719111349ddd","3-1",0,9011,7857,1154,106,1,1438,NA,NA,NA,NA,NA,NA,1,NA,NA,11.081,809.46926307751
"0e27148e-216f-4fe9-9572-c1317d616ac9","3-1",1,39669,36317,3352,106,1,1423,36,"desktop",1,"college",0,"French",0,1,"N",11.081,175.124597296032
"0e27148e-216f-4fe9-9572-c1317d616ac9","1-1",0,91155,80382,10773,324,0.666666666666667,1423,36,"desktop",1,"college",0,"French",0,1,"N",9.6,241.845189221468
"0e27148e-216f-4fe9-9572-c1317d616ac9","1-2",1,108710,101134,7576,383,1,1423,36,"desktop",1,"college",0,"French",0,1,"N",10.485,227.223287915043
"0e27148e-216f-4fe9-9572-c1317d616ac9","2-1",1,47934,46179,1755,145,1,1423,36,"desktop",1,"college",0,"French",0,1,"N",8.337,188.397323458715
"0e27148e-216f-4fe9-9572-c1317d616ac9","3-2",0,68303,51356,16947,120,1,1423,36,"desktop",1,"college",0,"French",0,1,"N",10.697,140.19783472233
"0e27148e-216f-4fe9-9572-c1317d616ac9","2-2",0,47240,43761,3479,166,1,1423,36,"desktop",1,"college",0,"French",0,1,"N",7.638,227.599917734969
"0e77b20c-c1e1-467c-a359-0a2942538fcb","1-1",1,103476,88494,14982,324,1,880,18,"smartphone",1,"high school",1,"English",0,1,"Y",9.6,219.675910231202
"0e77b20c-c1e1-467c-a359-0a2942538fcb","2-1",1,63366,37832,25534,145,1,880,18,"smartphone",1,"high school",1,"English",0,1,"Y",8.337,229.964051596532
"0e77b20c-c1e1-467c-a359-0a2942538fcb","3-1",0,68973,41533,27440,106,1,880,18,"smartphone",1,"high school",1,"English",0,1,"Y",11.081,153.131245034069
"0e77b20c-c1e1-467c-a359-0a2942538fcb","2-2",0,85907,64625,21282,166,0.666666666666667,880,18,"smartphone",1,"high school",1,"English",0,1,"Y",7.638,154.119922630561
"0e77b20c-c1e1-467c-a359-0a2942538fcb","1-2",0,65795,54332,11463,383,1,880,18,"smartphone",1,"high school",1,"English",0,1,"Y",10.485,422.955164543915
"0e77b20c-c1e1-467c-a359-0a2942538fcb","3-2",1,83394,78557,4837,120,1,880,18,"smartphone",1,"high school",1,"English",0,1,"Y",10.697,91.6531944957165
"0ea68c5a-057a-46c5-afda-4dbf75e4c5c4","3-2",1,38467,29796,8671,120,1,1438,29,"laptop",0,"graduate school",0,"Other",0,0,"N",10.697,241.643173580346
"0ea68c5a-057a-46c5-afda-4dbf75e4c5c4","1-1",1,91090,53500,37590,324,0.333333333333333,1438,29,"laptop",0,"graduate school",0,"Other",0,0,"N",9.6,363.364485981308
"0ea68c5a-057a-46c5-afda-4dbf75e4c5c4","2-2",0,37771,28964,8807,166,0.666666666666667,1438,29,"laptop",0,"graduate school",0,"Other",0,0,"N",7.638,343.875155365281
"0ea68c5a-057a-46c5-afda-4dbf75e4c5c4","2-1",1,31760,23773,7987,145,1,1438,29,"laptop",0,"graduate school",0,"Other",0,0,"N",8.337,365.961384764228
"0ea68c5a-057a-46c5-afda-4dbf75e4c5c4","3-1",0,27318,20000,7318,106,0.333333333333333,1438,29,"laptop",0,"graduate school",0,"Other",0,0,"N",11.081,318
"0ea68c5a-057a-46c5-afda-4dbf75e4c5c4","1-2",0,95259,75332,19927,383,1,1438,29,"laptop",0,"graduate school",0,"Other",0,0,"N",10.485,305.049646896405
"0ee8e6e8-930f-441a-8244-d7788041cf5b","1-1",1,57602,50380,7222,324,0.666666666666667,1438,27,"desktop",0,"graduate school",0,"English",0,0,"Y",9.6,385.867407701469
"0ee8e6e8-930f-441a-8244-d7788041cf5b","3-1",0,32213,28635,3578,106,1,1438,27,"desktop",0,"graduate school",0,"English",0,0,"Y",11.081,222.105814562598
"0ee8e6e8-930f-441a-8244-d7788041cf5b","3-2",1,28758,19495,9263,120,1,1438,27,"desktop",0,"graduate school",0,"English",0,0,"Y",10.697,369.325468068736
"0ee8e6e8-930f-441a-8244-d7788041cf5b","2-1",1,30483,25764,4719,145,1,1438,27,"desktop",0,"graduate school",0,"English",0,0,"Y",8.337,337.680484396833
"0ee8e6e8-930f-441a-8244-d7788041cf5b","1-2",0,74776,68587,6189,383,1,1438,27,"desktop",0,"graduate school",0,"English",0,0,"Y",10.485,335.048915975331
"0ee8e6e8-930f-441a-8244-d7788041cf5b","2-2",0,29323,25367,3956,166,1,1438,27,"desktop",0,"graduate school",0,"English",0,0,"Y",7.638,392.636102022312
"0fd5e38b-fd91-40c0-b154-d407eba53e1f","2-2",0,39437,37569,1868,166,1,1438,41,"desktop",0,"graduate school",1,"English",0,0,"Y",7.638,265.112193563843
"0fd5e38b-fd91-40c0-b154-d407eba53e1f","1-1",1,89042,84764,4278,324,0.666666666666667,1438,41,"desktop",0,"graduate school",1,"English",0,0,"Y",9.6,229.342645462696
"0fd5e38b-fd91-40c0-b154-d407eba53e1f","3-1",0,34051,30119,3932,106,1,1438,41,"desktop",0,"graduate school",1,"English",0,0,"Y",11.081,211.162389189548
"0fd5e38b-fd91-40c0-b154-d407eba53e1f","2-1",1,43599,41910,1689,145,0.666666666666667,1438,41,"desktop",0,"graduate school",1,"English",0,0,"Y",8.337,207.587687902649
"0fd5e38b-fd91-40c0-b154-d407eba53e1f","1-2",0,83523,79095,4428,383,1,1438,41,"desktop",0,"graduate school",1,"English",0,0,"Y",10.485,290.536696377774
"0fd5e38b-fd91-40c0-b154-d407eba53e1f","3-2",1,37030,34405,2625,120,1,1438,41,"desktop",0,"graduate school",1,"English",0,0,"Y",10.697,209.271908152885
"100567eb-57a5-424e-86c1-4a02cc690c8d","2-2",0,38311,36844,1467,166,1,1423,43,"laptop",0,"college",1,"English",0,0,"Y",7.638,270.328954510911
"100567eb-57a5-424e-86c1-4a02cc690c8d","3-1",1,55999,50660,5339,106,1,1423,43,"laptop",0,"college",1,"English",0,0,"Y",11.081,125.542834583498
"100567eb-57a5-424e-86c1-4a02cc690c8d","1-1",0,98147,94452,3695,324,0.666666666666667,1423,43,"laptop",0,"college",1,"English",0,0,"Y",9.6,205.818828611358
"100567eb-57a5-424e-86c1-4a02cc690c8d","3-2",0,51453,46534,4919,120,1,1423,43,"laptop",0,"college",1,"English",0,0,"Y",10.697,154.725576997464
"100567eb-57a5-424e-86c1-4a02cc690c8d","2-1",1,54971,53349,1622,145,1,1423,43,"laptop",0,"college",1,"English",0,0,"Y",8.337,163.07709610302
"100567eb-57a5-424e-86c1-4a02cc690c8d","1-2",1,82944,78576,4368,383,1,1423,43,"laptop",0,"college",1,"English",0,0,"Y",10.485,292.455711667685
"10497147-ea3a-43a2-8c1d-61e871fbe21a","3-2",1,15908,14753,1155,120,0.333333333333333,1366,20,NA,0,NA,0,"English",1,0,"Y",10.697,488.036331593574
"10497147-ea3a-43a2-8c1d-61e871fbe21a","2-2",1,10019,9458,561,166,1,1366,20,NA,0,NA,0,"English",1,0,"Y",7.638,1053.07676041446
"10497147-ea3a-43a2-8c1d-61e871fbe21a","3-1",0,7592,5601,1991,106,1,1366,20,NA,0,NA,0,"English",1,0,"Y",11.081,1135.51151580075
"10497147-ea3a-43a2-8c1d-61e871fbe21a","2-1",0,14090,13905,185,145,0.666666666666667,1366,20,NA,0,NA,0,"English",1,0,"Y",8.337,625.674217907228
"10497147-ea3a-43a2-8c1d-61e871fbe21a","1-1",1,20650,18773,1877,324,1,1366,20,NA,0,NA,0,"English",1,0,"Y",9.6,1035.52975017312
"10497147-ea3a-43a2-8c1d-61e871fbe21a","1-2",0,32072,24123,7949,383,1,1366,20,NA,0,NA,0,"English",1,0,"Y",10.485,952.617833602786
"11c943dd-a2f9-4e88-814c-7812318b5999","1-2",0,53934,41082,12852,383,1,1438,30,"laptop",0,"professional school",0,"English",0,0,"Y",10.485,559.36906674456
"11c943dd-a2f9-4e88-814c-7812318b5999","3-1",1,14965,11209,3756,106,1,1438,30,"laptop",0,"professional school",0,"English",0,0,"Y",11.081,567.401195467928
"11c943dd-a2f9-4e88-814c-7812318b5999","3-2",0,14867,14339,528,120,0.333333333333333,1438,30,"laptop",0,"professional school",0,"English",0,0,"Y",10.697,502.127066043657
"11c943dd-a2f9-4e88-814c-7812318b5999","2-1",0,15626,15506,120,145,1,1438,30,"laptop",0,"professional school",0,"English",0,0,"Y",8.337,561.073132980782
"11c943dd-a2f9-4e88-814c-7812318b5999","1-1",1,27407,20835,6572,324,0.666666666666667,1438,30,"laptop",0,"professional school",0,"English",0,0,"Y",9.6,933.04535637149
"11c943dd-a2f9-4e88-814c-7812318b5999","2-2",1,11274,9697,1577,166,1,1438,30,"laptop",0,"professional school",0,"English",0,0,"Y",7.638,1027.12179024441
"11db0111-539a-45d2-8e6f-8e0a3bb6cf36","2-1",0,25477,25150,327,145,1,1215,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.337,345.924453280318
"11db0111-539a-45d2-8e6f-8e0a3bb6cf36","3-1",1,19335,17169,2166,106,1,1215,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.081,370.435086493098
"11db0111-539a-45d2-8e6f-8e0a3bb6cf36","1-1",0,4525,3087,1438,324,0.666666666666667,1215,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.6,6297.37609329446
"11db0111-539a-45d2-8e6f-8e0a3bb6cf36","1-2",1,37150,34259,2891,383,1,1215,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.485,670.772643684871
"11db0111-539a-45d2-8e6f-8e0a3bb6cf36","2-2",1,20697,20030,667,166,1,1215,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.638,497.254118821767
"11db0111-539a-45d2-8e6f-8e0a3bb6cf36","3-2",0,19388,18090,1298,120,0.666666666666667,1215,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.697,398.009950248756
"123cbcaa-5ea4-4b59-85fb-394a9549a516","3-2",0,52531,45293,7238,120,1,1438,47,"desktop",2,"PhD",1,"Romanian",0,1,"N",10.697,158.964961473075
"123cbcaa-5ea4-4b59-85fb-394a9549a516","1-1",1,28275,25614,2661,324,0.333333333333333,1438,47,"desktop",2,"PhD",1,"Romanian",0,1,"N",9.6,758.959943780745
"123cbcaa-5ea4-4b59-85fb-394a9549a516","1-2",0,46695,43626,3069,383,0.666666666666667,1438,47,"desktop",2,"PhD",1,"Romanian",0,1,"N",10.485,526.750103149498
"123cbcaa-5ea4-4b59-85fb-394a9549a516","2-2",0,57884,55233,2651,166,1,1438,47,"desktop",2,"PhD",1,"Romanian",0,1,"N",7.638,180.326978436804
"123cbcaa-5ea4-4b59-85fb-394a9549a516","3-1",1,34412,32803,1609,106,0.666666666666667,1438,47,"desktop",2,"PhD",1,"Romanian",0,1,"N",11.081,193.884705667165
"123cbcaa-5ea4-4b59-85fb-394a9549a516","2-1",1,43993,43309,684,145,1,1438,47,"desktop",2,"PhD",1,"Romanian",0,1,"N",8.337,200.882033757418
"134bf53e-1ea2-4b61-b39f-a1e444535f80","2-1",1,70479,64152,6327,145,1,1294,62,"laptop",1,"graduate school",1,"English",0,1,"Y",8.337,135.615413393191
"134bf53e-1ea2-4b61-b39f-a1e444535f80","1-1",1,144660,122009,22651,324,1,1294,62,"laptop",1,"graduate school",1,"English",0,1,"Y",9.6,159.332508257588
"134bf53e-1ea2-4b61-b39f-a1e444535f80","3-1",0,57167,37473,19694,106,1,1294,62,"laptop",1,"graduate school",1,"English",0,1,"Y",11.081,169.722199983988
"134bf53e-1ea2-4b61-b39f-a1e444535f80","3-2",1,77985,68085,9900,120,1,1294,62,"laptop",1,"graduate school",1,"English",0,1,"Y",10.697,105.750165234633
"134bf53e-1ea2-4b61-b39f-a1e444535f80","2-2",0,96027,69294,26733,166,1,1294,62,"laptop",1,"graduate school",1,"English",0,1,"Y",7.638,143.735388345311
"134bf53e-1ea2-4b61-b39f-a1e444535f80","1-2",0,139838,106087,33751,383,0.666666666666667,1294,62,"laptop",1,"graduate school",1,"English",0,1,"Y",10.485,216.614665321858
"14bf8206-4d05-43c0-84e6-984bbe11a47f","2-2",0,36476,30212,6264,166,1,1281,59,"laptop",0,"graduate school",1,"English",0,0,"Y",7.638,329.67032967033
"14bf8206-4d05-43c0-84e6-984bbe11a47f","1-1",0,61334,49443,11891,324,0.333333333333333,1281,59,"laptop",0,"graduate school",1,"English",0,0,"Y",9.6,393.180025483891
"14bf8206-4d05-43c0-84e6-984bbe11a47f","3-2",0,43502,37727,5775,120,1,1281,59,"laptop",0,"graduate school",1,"English",0,0,"Y",10.697,190.844753094601
"14bf8206-4d05-43c0-84e6-984bbe11a47f","1-2",1,74317,58511,15806,383,1,1281,59,"laptop",0,"graduate school",1,"English",0,0,"Y",10.485,392.746663020629
"14bf8206-4d05-43c0-84e6-984bbe11a47f","2-1",1,44988,33169,11819,145,0.666666666666667,1281,59,"laptop",0,"graduate school",1,"English",0,0,"Y",8.337,262.293105007688
"14bf8206-4d05-43c0-84e6-984bbe11a47f","3-1",1,39898,29124,10774,106,1,1281,59,"laptop",0,"graduate school",1,"English",0,0,"Y",11.081,218.376596621343
"14d4cd1a-7cba-4495-91d7-47fd9d0990e6","2-1",1,19719,18473,1246,145,0.666666666666667,1366,24,"laptop",0,"college",0,NA,0,0,NA,8.337,470.957613814757
"14d4cd1a-7cba-4495-91d7-47fd9d0990e6","3-2",1,23707,21145,2562,120,0.333333333333333,1366,24,"laptop",0,"college",0,NA,0,0,NA,10.697,340.506029794278
"14d4cd1a-7cba-4495-91d7-47fd9d0990e6","1-1",1,44251,42554,1697,324,0.666666666666667,1366,24,"laptop",0,"college",0,NA,0,0,NA,9.6,456.831320204916
"14d4cd1a-7cba-4495-91d7-47fd9d0990e6","3-1",0,22955,21692,1263,106,0.333333333333333,1366,24,"laptop",0,"college",0,NA,0,0,NA,11.081,293.195648165222
"14d4cd1a-7cba-4495-91d7-47fd9d0990e6","2-2",0,28464,27502,962,166,1,1366,24,"laptop",0,"college",0,NA,0,0,NA,7.638,362.155479601484
"14d4cd1a-7cba-4495-91d7-47fd9d0990e6","1-2",0,59928,57883,2045,383,1,1366,24,"laptop",0,"college",0,NA,0,0,NA,10.485,397.007757027106
"154c0760-9c47-435f-8335-5f1178d12e46","1-2",1,60628,53304,7324,383,1,1212,20,"laptop",0,"college",0,"English",0,0,"Y",10.485,431.112111661414
"154c0760-9c47-435f-8335-5f1178d12e46","3-2",0,32015,26791,5224,120,0.666666666666667,1212,20,"laptop",0,"college",0,"English",0,0,"Y",10.697,268.746967265126
"154c0760-9c47-435f-8335-5f1178d12e46","2-2",0,35351,33252,2099,166,1,1212,20,"laptop",0,"college",0,"English",0,0,"Y",7.638,299.5308552869
"154c0760-9c47-435f-8335-5f1178d12e46","3-1",1,20285,18861,1424,106,1,1212,20,"laptop",0,"college",0,"English",0,0,"Y",11.081,337.203753777636
"154c0760-9c47-435f-8335-5f1178d12e46","2-1",1,25255,22755,2500,145,1,1212,20,"laptop",0,"college",0,"English",0,0,"Y",8.337,382.33355306526
"154c0760-9c47-435f-8335-5f1178d12e46","1-1",0,51176,48083,3093,324,1,1212,20,"laptop",0,"college",0,"English",0,0,"Y",9.6,404.300896366699
"1566f86d-93ed-408b-a7b8-90d409419736","3-2",1,39120,38122,998,120,1,1366,27,"desktop",0,"high school",0,NA,0,0,NA,10.697,188.867320707203
"1566f86d-93ed-408b-a7b8-90d409419736","2-1",1,38974,38021,953,145,1,1366,27,"desktop",0,"high school",0,NA,0,0,NA,8.337,228.820914757634
"1566f86d-93ed-408b-a7b8-90d409419736","3-1",0,29237,27446,1791,106,1,1366,27,"desktop",0,"high school",0,NA,0,0,NA,11.081,231.727756321504
"1566f86d-93ed-408b-a7b8-90d409419736","1-1",1,38008,35850,2158,324,0.333333333333333,1366,27,"desktop",0,"high school",0,NA,0,0,NA,9.6,542.259414225941
"1566f86d-93ed-408b-a7b8-90d409419736","1-2",0,79806,77418,2388,383,1,1366,27,"desktop",0,"high school",0,NA,0,0,NA,10.485,296.830194528404
"1566f86d-93ed-408b-a7b8-90d409419736","2-2",0,36821,36617,204,166,1,1366,27,"desktop",0,"high school",0,NA,0,0,NA,7.638,272.004806510637
"15a5a588-84f1-47b6-8ff7-3b5dd3065df8","3-1",1,35445,32531,2914,106,1,1212,18,"laptop",2,"college",1,"Portuguese",0,1,"N",11.081,195.505825212874
"15a5a588-84f1-47b6-8ff7-3b5dd3065df8","2-1",0,39422,38421,1001,145,1,1212,18,"laptop",2,"college",1,"Portuguese",0,1,"N",8.337,226.438666354337
"15a5a588-84f1-47b6-8ff7-3b5dd3065df8","1-2",1,77368,67299,10069,383,1,1212,18,"laptop",2,"college",1,"Portuguese",0,1,"N",10.485,341.461240137298
"15a5a588-84f1-47b6-8ff7-3b5dd3065df8","2-2",1,42934,39947,2987,166,1,1212,18,"laptop",2,"college",1,"Portuguese",0,1,"N",7.638,249.330362730618
"15a5a588-84f1-47b6-8ff7-3b5dd3065df8","1-1",0,83465,78059,5406,324,1,1212,18,"laptop",2,"college",1,"Portuguese",0,1,"N",9.6,249.042391011927
"15a5a588-84f1-47b6-8ff7-3b5dd3065df8","3-2",0,30566,27583,2983,120,1,1212,18,"laptop",2,"college",1,"Portuguese",0,1,"N",10.697,261.03034477758
"16d05f08-7a7f-4b5e-ac3f-b7a64a5ec349","1-2",1,64071,62183,1888,383,1,1438,28,"desktop",0,"college",0,"English",0,0,"Y",10.485,369.554379814419
"16d05f08-7a7f-4b5e-ac3f-b7a64a5ec349","3-2",0,33355,32501,854,120,1,1438,28,"desktop",0,"college",0,"English",0,0,"Y",10.697,221.531645180148
"16d05f08-7a7f-4b5e-ac3f-b7a64a5ec349","3-1",1,24034,23606,428,106,1,1438,28,"desktop",0,"college",0,"English",0,0,"Y",11.081,269.423028043718
"16d05f08-7a7f-4b5e-ac3f-b7a64a5ec349","2-1",1,33712,33424,288,145,0.666666666666667,1438,28,"desktop",0,"college",0,"English",0,0,"Y",8.337,260.292005744375
"16d05f08-7a7f-4b5e-ac3f-b7a64a5ec349","2-2",0,52424,52003,421,166,1,1438,28,"desktop",0,"college",0,"English",0,0,"Y",7.638,191.527411880084
"16d05f08-7a7f-4b5e-ac3f-b7a64a5ec349","1-1",0,73103,72370,733,324,1,1438,28,"desktop",0,"college",0,"English",0,0,"Y",9.6,268.619593754318
"16d93a7f-b378-4f6c-ba62-8e7479afc2d3","3-2",0,22261,15521,6740,120,1,1150,21,"laptop",0,"college",0,"English",0,0,"Y",10.697,463.887636105921
"16d93a7f-b378-4f6c-ba62-8e7479afc2d3","2-2",1,16953,14247,2706,166,1,1150,21,"laptop",0,"college",0,"English",0,0,"Y",7.638,699.094546220257
"16d93a7f-b378-4f6c-ba62-8e7479afc2d3","1-2",0,38006,20436,17570,383,1,1150,21,"laptop",0,"college",0,"English",0,0,"Y",10.485,1124.48620082208
"16d93a7f-b378-4f6c-ba62-8e7479afc2d3","3-1",1,14621,8418,6203,106,1,1150,21,"laptop",0,"college",0,"English",0,0,"Y",11.081,755.523877405559
"16d93a7f-b378-4f6c-ba62-8e7479afc2d3","1-1",1,37924,25742,12182,324,0.666666666666667,1150,21,"laptop",0,"college",0,"English",0,0,"Y",9.6,755.186077227877
"16d93a7f-b378-4f6c-ba62-8e7479afc2d3","2-1",0,22228,15616,6612,145,1,1150,21,"laptop",0,"college",0,"English",0,0,"Y",8.337,557.120901639344
"177ecf4d-6409-4d73-8060-099d85c7a2f4","3-2",1,89183,81315,7868,120,0.666666666666667,1366,27,"laptop",1,"graduate school",0,"Polish",0,1,"N",10.697,88.5445489762036
"177ecf4d-6409-4d73-8060-099d85c7a2f4","1-2",0,200842,186915,13927,383,1,1366,27,"laptop",1,"graduate school",0,"Polish",0,1,"N",10.485,122.943583982024
"177ecf4d-6409-4d73-8060-099d85c7a2f4","1-1",1,169340,155069,14271,324,0.666666666666667,1366,27,"laptop",1,"graduate school",0,"Polish",0,1,"N",9.6,125.363547839994
"177ecf4d-6409-4d73-8060-099d85c7a2f4","2-2",1,95818,91236,4582,166,1,1366,27,"laptop",1,"graduate school",0,"Polish",0,1,"N",7.638,109.167433907668
"177ecf4d-6409-4d73-8060-099d85c7a2f4","2-1",0,110440,101938,8502,145,0.333333333333333,1366,27,"laptop",1,"graduate school",0,"Polish",0,1,"N",8.337,85.3459946241833
"177ecf4d-6409-4d73-8060-099d85c7a2f4","3-1",0,57577,50001,7576,106,1,1366,27,"laptop",1,"graduate school",0,"Polish",0,1,"N",11.081,127.197456050879
"17e9c042-57f7-4dbd-b484-3216d2baa9f7","2-1",0,17931,17194,737,145,0.333333333333333,1135,20,"desktop",0,"high school",1,"English",0,0,"Y",8.337,505.990461788996
"17e9c042-57f7-4dbd-b484-3216d2baa9f7","1-1",1,45685,44165,1520,324,0.666666666666667,1135,20,"desktop",0,"high school",1,"English",0,0,"Y",9.6,440.167553492585
"17e9c042-57f7-4dbd-b484-3216d2baa9f7","3-1",0,30808,30505,303,106,1,1135,20,"desktop",0,"high school",1,"English",0,0,"Y",11.081,208.490411407966
"17e9c042-57f7-4dbd-b484-3216d2baa9f7","2-2",1,22811,21994,817,166,1,1135,20,"desktop",0,"high school",1,"English",0,0,"Y",7.638,452.850777484769
"17e9c042-57f7-4dbd-b484-3216d2baa9f7","1-2",0,47683,44060,3623,383,1,1135,20,"desktop",0,"high school",1,"English",0,0,"Y",10.485,521.56150703586
"17e9c042-57f7-4dbd-b484-3216d2baa9f7","3-2",1,20886,18834,2052,120,0.666666666666667,1135,20,"desktop",0,"high school",1,"English",0,0,"Y",10.697,382.287352660083
"1807eb20-6d3a-4efc-a8c4-8901ef1fca5f","2-1",0,38590,26084,12506,145,1,1212,23,"laptop",0,"college",1,"English",0,0,"Y",8.337,333.537800950774
"1807eb20-6d3a-4efc-a8c4-8901ef1fca5f","3-2",1,41052,31295,9757,120,1,1212,23,"laptop",0,"college",1,"English",0,0,"Y",10.697,230.068701070459
"1807eb20-6d3a-4efc-a8c4-8901ef1fca5f","1-2",0,65599,49496,16103,383,1,1212,23,"laptop",0,"college",1,"English",0,0,"Y",10.485,464.27994181348
"1807eb20-6d3a-4efc-a8c4-8901ef1fca5f","3-1",0,47486,27998,19488,106,0.333333333333333,1212,23,"laptop",0,"college",1,"English",0,0,"Y",11.081,227.159082791628
"1807eb20-6d3a-4efc-a8c4-8901ef1fca5f","2-2",1,28119,20115,8004,166,1,1212,23,"laptop",0,"college",1,"English",0,0,"Y",7.638,495.152870991797
"1807eb20-6d3a-4efc-a8c4-8901ef1fca5f","1-1",1,91790,67877,23913,324,0.666666666666667,1212,23,"laptop",0,"college",1,"English",0,0,"Y",9.6,286.40040072484
"18ff52ad-d2e9-4d03-b775-d01403f19b51","2-1",1,36564,28623,7941,145,1,1423,19,"laptop",0,"high school",1,"English",0,0,"Y",8.337,303.951367781155
"18ff52ad-d2e9-4d03-b775-d01403f19b51","3-1",0,29472,23666,5806,106,1,1423,19,"laptop",0,"high school",1,"English",0,0,"Y",11.081,268.739964506042
"18ff52ad-d2e9-4d03-b775-d01403f19b51","1-1",1,64799,40643,24156,324,1,1423,19,"laptop",0,"high school",1,"English",0,0,"Y",9.6,478.311148291219
"18ff52ad-d2e9-4d03-b775-d01403f19b51","2-2",0,40501,36973,3528,166,1,1423,19,"laptop",0,"high school",1,"English",0,0,"Y",7.638,269.38576799286
"18ff52ad-d2e9-4d03-b775-d01403f19b51","3-2",1,31792,27569,4223,120,1,1423,19,"laptop",0,"high school",1,"English",0,0,"Y",10.697,261.162900359099
"18ff52ad-d2e9-4d03-b775-d01403f19b51","1-2",0,62916,43908,19008,383,1,1423,19,"laptop",0,"high school",1,"English",0,0,"Y",10.485,523.367040174911
"1ab057fb-ac2e-4650-88bc-ede767006043","3-1",1,33239,31596,1643,106,1,1135,16,"desktop",0,"pre-high school",1,"German",0,0,"N",11.081,201.291302696544
"1ab057fb-ac2e-4650-88bc-ede767006043","2-1",0,50430,49706,724,145,1,1135,16,"desktop",0,"pre-high school",1,"German",0,0,"N",8.337,175.029171528588
"1ab057fb-ac2e-4650-88bc-ede767006043","1-1",1,82851,77684,5167,324,0.333333333333333,1135,16,"desktop",0,"pre-high school",1,"German",0,0,"N",9.6,250.24458060862
"1ab057fb-ac2e-4650-88bc-ede767006043","2-2",1,52798,52180,618,166,1,1135,16,"desktop",0,"pre-high school",1,"German",0,0,"N",7.638,190.877730931391
"1ab057fb-ac2e-4650-88bc-ede767006043","3-2",0,43735,41942,1793,120,0.666666666666667,1135,16,"desktop",0,"pre-high school",1,"German",0,0,"N",10.697,171.665633493872
"1ab057fb-ac2e-4650-88bc-ede767006043","1-2",0,106200,102468,3732,383,1,1135,16,"desktop",0,"pre-high school",1,"German",0,0,"N",10.485,224.265136432838
